Date,Peak Load (MW),Peak Load Hour,Wind @ Peak Load (MW),Max Wind Output (MW),Max Wind Time,Penetration @ Max Wind (%),Source_File,Curtailment Proxy (MW),Wind Utilization % @ Peak,Year,Month,DayOfWeek,Is_Weekend,Load-Wind Ratio,High Wind Day,Curtailment Severity
2014-01-02,45545.0,21.0,1874.0,7506.0,00:00:00,23.93,ERCOTWindIntegrationReport_2014.xlsx,5632.0,24.97,2014,1,3,0,24.290666666666667,0,High
2014-01-03,49950.0,8.0,8369.0,9323.0,23:44:00,24.54,ERCOTWindIntegrationReport_2014.xlsx,954.0,89.77,2014,1,4,0,5.967741935483871,1,Low
2014-01-04,38580.0,9.0,7810.0,9494.0,02:12:00,26.64,ERCOTWindIntegrationReport_2014.xlsx,1684.0,82.26,2014,1,5,1,4.939188324158239,1,Low
2014-01-05,47186.0,21.0,5008.0,9009.0,03:35:00,31.29,ERCOTWindIntegrationReport_2014.xlsx,4001.0,55.59,2014,1,6,1,9.420243561589139,0,Medium
2014-01-06,56032.0,20.0,1702.0,7476.0,00:35:00,16.93,ERCOTWindIntegrationReport_2014.xlsx,5774.0,22.77,2014,1,0,0,32.90193775689959,0,High
2014-01-07,57265.0,8.0,5543.0,8193.0,21:40:00,17.63,ERCOTWindIntegrationReport_2014.xlsx,2650.0,67.66,2014,1,1,0,10.329184704184705,0,Medium
2014-01-08,45269.0,8.0,6634.0,8135.0,01:09:00,21.26,ERCOTWindIntegrationReport_2014.xlsx,1501.0,81.55,2014,1,2,0,6.822758100979653,1,Low
2014-01-09,39570.0,8.0,505.0,7211.0,22:39:00,21.58,ERCOTWindIntegrationReport_2014.xlsx,6706.0,7.0,2014,1,3,0,78.20158102766798,0,High
2014-01-10,34931.0,8.0,6041.0,8158.0,15:27:00,24.68,ERCOTWindIntegrationReport_2014.xlsx,2117.0,74.05,2014,1,4,0,5.781363786825555,0,Medium
2014-01-11,33831.0,10.0,665.0,8808.0,23:59:00,29.41,ERCOTWindIntegrationReport_2014.xlsx,8143.0,7.55,2014,1,5,1,50.7972972972973,0,High
2014-01-12,34101.0,20.0,7908.0,8961.0,01:32:00,30.75,ERCOTWindIntegrationReport_2014.xlsx,1053.0,88.25,2014,1,6,1,4.311670249083323,1,Low
2014-01-13,36488.0,20.0,1263.0,7667.0,01:07:00,30.19,ERCOTWindIntegrationReport_2014.xlsx,6404.0,16.47,2014,1,0,0,28.867088607594937,0,High
2014-01-14,42804.0,8.0,5505.0,7349.0,16:02:00,22.72,ERCOTWindIntegrationReport_2014.xlsx,1844.0,74.91,2014,1,1,0,7.774064656738104,0,Low
2014-01-15,43098.0,8.0,1900.0,7492.0,23:24:00,21.87,ERCOTWindIntegrationReport_2014.xlsx,5592.0,25.36,2014,1,2,0,22.67122567069963,0,High
2014-01-16,43222.0,8.0,2467.0,7607.0,00:48:00,23.15,ERCOTWindIntegrationReport_2014.xlsx,5140.0,32.43,2014,1,3,0,17.512965964343596,0,High
2014-01-17,40224.0,8.0,2275.0,7223.0,23:54:00,20.85,ERCOTWindIntegrationReport_2014.xlsx,4948.0,31.5,2014,1,4,0,17.67311072056239,0,Medium
2014-01-18,39371.0,9.0,4822.0,7429.0,03:33:00,21.78,ERCOTWindIntegrationReport_2014.xlsx,2607.0,64.91,2014,1,5,1,8.163176446195314,0,Medium
2014-01-19,35076.0,9.0,1092.0,8031.0,22:03:00,24.83,ERCOTWindIntegrationReport_2014.xlsx,6939.0,13.6,2014,1,6,1,32.09149130832571,0,High
2014-01-20,36615.0,8.0,6218.0,8237.0,19:55:00,22.97,ERCOTWindIntegrationReport_2014.xlsx,2019.0,75.49,2014,1,0,0,5.887602508441872,0,Medium
2014-01-21,39948.0,21.0,6257.0,6903.0,04:35:00,23.9,ERCOTWindIntegrationReport_2014.xlsx,646.0,90.64,2014,1,1,0,6.383509108341323,1,Low
2014-01-22,46083.0,8.0,3659.0,7089.0,23:31:00,21.99,ERCOTWindIntegrationReport_2014.xlsx,3430.0,51.62,2014,1,2,0,12.590983606557376,0,Medium
2014-01-23,53048.0,20.0,7801.0,8936.0,15:30:00,19.83,ERCOTWindIntegrationReport_2014.xlsx,1135.0,87.3,2014,1,3,0,6.7992822353242754,1,Low
2014-01-24,54892.0,8.0,1644.0,6379.0,21:17:00,13.13,ERCOTWindIntegrationReport_2014.xlsx,4735.0,25.77,2014,1,4,0,33.36899696048632,0,Medium
2014-01-25,47724.0,8.0,3840.0,5323.0,03:23:00,12.37,ERCOTWindIntegrationReport_2014.xlsx,1483.0,72.14,2014,1,5,1,12.42488935173132,0,Low
2014-01-26,35008.0,9.0,5321.0,6350.0,03:23:00,20.63,ERCOTWindIntegrationReport_2014.xlsx,1029.0,83.8,2014,1,6,1,6.577978203682826,1,Low
2014-01-27,46865.0,20.0,4663.0,8274.0,05:17:00,25.92,ERCOTWindIntegrationReport_2014.xlsx,3611.0,56.36,2014,1,0,0,10.048241852487136,0,Medium
2014-01-28,53746.0,20.0,1517.0,5657.0,01:53:00,14.02,ERCOTWindIntegrationReport_2014.xlsx,4140.0,26.82,2014,1,1,0,35.405797101449274,0,Medium
2014-01-29,56338.0,8.0,2909.0,8696.0,21:09:00,17.84,ERCOTWindIntegrationReport_2014.xlsx,5787.0,33.45,2014,1,2,0,19.360137457044672,0,High
2014-01-30,50898.0,8.0,8248.0,8989.0,23:09:00,26.94,ERCOTWindIntegrationReport_2014.xlsx,741.0,91.76,2014,1,3,0,6.17020244878167,1,Low
2014-01-31,37153.0,8.0,7137.0,8888.0,00:02:00,28.09,ERCOTWindIntegrationReport_2014.xlsx,1751.0,80.3,2014,1,4,0,5.204959372373214,1,Low
2014-02-01,35257.0,20.0,6291.0,8684.0,22:58:00,26.71,ERCOTWindIntegrationReport_2014.xlsx,2393.0,72.44,2014,2,5,1,5.6034647171010805,0,Medium
2014-02-02,45527.0,20.0,1409.0,8701.0,01:41:00,29.27,ERCOTWindIntegrationReport_2014.xlsx,7292.0,16.19,2014,2,6,1,32.288652482269505,0,High
2014-02-03,48513.0,8.0,363.0,1371.0,17:13:00,3.2,ERCOTWindIntegrationReport_2014.xlsx,1008.0,26.48,2014,2,0,0,133.27747252747253,0,Low
2014-02-04,44375.0,8.0,656.0,6239.0,23:54:00,17.1,ERCOTWindIntegrationReport_2014.xlsx,5583.0,10.51,2014,2,1,0,67.54185692541857,0,High
2014-02-05,52366.0,21.0,5831.0,8397.0,05:47:00,19.38,ERCOTWindIntegrationReport_2014.xlsx,2566.0,69.44,2014,2,2,0,8.979080932784637,0,Medium
2014-02-06,57050.0,8.0,3438.0,5646.0,03:00:00,12.31,ERCOTWindIntegrationReport_2014.xlsx,2208.0,60.89,2014,2,3,0,16.58912474556557,0,Medium
2014-02-07,54148.0,8.0,792.0,6015.0,22:54:00,13.28,ERCOTWindIntegrationReport_2014.xlsx,5223.0,13.17,2014,2,4,0,68.28247162673392,0,High
2014-02-08,45557.0,9.0,4227.0,5907.0,00:39:00,13.95,ERCOTWindIntegrationReport_2014.xlsx,1680.0,71.56,2014,2,5,1,10.775070955534531,0,Low
2014-02-09,37705.0,20.0,5153.0,6179.0,18:00:00,17.5,ERCOTWindIntegrationReport_2014.xlsx,1026.0,83.4,2014,2,6,1,7.315677143965852,1,Low
2014-02-10,50061.0,20.0,1220.0,2483.0,00:00:00,7.82,ERCOTWindIntegrationReport_2014.xlsx,1263.0,49.13,2014,2,0,0,41.0,0,Low
2014-02-11,54306.0,20.0,1332.0,1519.0,14:52:00,3.05,ERCOTWindIntegrationReport_2014.xlsx,187.0,87.69,2014,2,1,0,40.73968492123031,1,None
2014-02-12,51832.0,8.0,783.0,1976.0,23:59:00,5.13,ERCOTWindIntegrationReport_2014.xlsx,1193.0,39.63,2014,2,2,0,66.11224489795919,0,Low
2014-02-13,49512.0,8.0,6251.0,6778.0,05:22:00,15.47,ERCOTWindIntegrationReport_2014.xlsx,527.0,92.22,2014,2,3,0,7.9193857965451055,1,Low
2014-02-14,40510.0,8.0,7029.0,8234.0,11:23:00,23.96,ERCOTWindIntegrationReport_2014.xlsx,1205.0,85.37,2014,2,4,0,5.762446657183499,1,Low
2014-02-15,35038.0,9.0,7260.0,7722.0,07:53:00,22.14,ERCOTWindIntegrationReport_2014.xlsx,462.0,94.02,2014,2,5,1,4.82550612863242,1,None
2014-02-16,33504.0,20.0,4069.0,8018.0,23:30:00,29.19,ERCOTWindIntegrationReport_2014.xlsx,3949.0,50.75,2014,2,6,1,8.231941031941032,0,Medium
2014-02-17,36234.0,20.0,1834.0,8600.0,10:12:00,25.94,ERCOTWindIntegrationReport_2014.xlsx,6766.0,21.33,2014,2,0,0,19.746049046321527,0,High
2014-02-18,36578.0,20.0,2533.0,7935.0,07:46:00,23.19,ERCOTWindIntegrationReport_2014.xlsx,5402.0,31.92,2014,2,1,0,14.434885556432517,0,High
2014-02-19,36588.0,20.0,6514.0,9297.0,22:34:00,29.36,ERCOTWindIntegrationReport_2014.xlsx,2783.0,70.07,2014,2,2,0,5.6159631619339985,0,Medium
2014-02-20,36064.0,20.0,1809.0,8899.0,09:45:00,26.17,ERCOTWindIntegrationReport_2014.xlsx,7090.0,20.33,2014,2,3,0,19.92486187845304,0,High
2014-02-21,36853.0,8.0,5544.0,7936.0,10:51:00,23.2,ERCOTWindIntegrationReport_2014.xlsx,2392.0,69.86,2014,2,4,0,6.646167718665464,0,Medium
2014-02-22,32128.0,10.0,2778.0,6541.0,00:49:00,23.68,ERCOTWindIntegrationReport_2014.xlsx,3763.0,42.47,2014,2,5,1,11.560993163008277,0,Medium
2014-02-23,35176.0,20.0,3960.0,6171.0,00:01:00,22.94,ERCOTWindIntegrationReport_2014.xlsx,2211.0,64.17,2014,2,6,1,8.88058571067912,0,Medium
2014-02-24,36720.0,20.0,1662.0,3237.0,23:58:00,11.47,ERCOTWindIntegrationReport_2014.xlsx,1575.0,51.34,2014,2,0,0,22.080577269993988,0,Low
2014-02-25,39241.0,20.0,2296.0,6764.0,23:59:00,21.73,ERCOTWindIntegrationReport_2014.xlsx,4468.0,33.94,2014,2,1,0,17.08358728776665,0,Medium
2014-02-26,45880.0,20.0,809.0,8248.0,03:29:00,27.21,ERCOTWindIntegrationReport_2014.xlsx,7439.0,9.81,2014,2,2,0,56.641975308641975,0,High
2014-02-27,48752.0,8.0,1635.0,8483.0,23:49:00,24.9,ERCOTWindIntegrationReport_2014.xlsx,6848.0,19.27,2014,2,3,0,29.799511002444987,0,High
2014-02-28,40079.0,8.0,7355.0,8526.0,01:02:00,26.04,ERCOTWindIntegrationReport_2014.xlsx,1171.0,86.27,2014,2,4,0,5.448477433387711,1,Low
2014-03-01,34240.0,20.0,3461.0,7613.0,23:09:00,25.3,ERCOTWindIntegrationReport_2014.xlsx,4152.0,45.46,2014,3,5,1,9.890236857307915,0,Medium
2014-03-02,47663.0,21.0,2560.0,7781.0,00:10:00,27.35,ERCOTWindIntegrationReport_2014.xlsx,5221.0,32.9,2014,3,6,1,18.611089418196016,0,High
2014-03-03,54551.0,8.0,2591.0,3157.0,00:00:00,7.26,ERCOTWindIntegrationReport_2014.xlsx,566.0,82.07,2014,3,0,0,21.04591049382716,1,Low
2014-03-04,50757.0,8.0,899.0,7074.0,23:38:00,18.18,ERCOTWindIntegrationReport_2014.xlsx,6175.0,12.71,2014,3,1,0,56.39666666666667,0,High
2014-03-05,45740.0,8.0,3138.0,6938.0,00:00:00,18.1,ERCOTWindIntegrationReport_2014.xlsx,3800.0,45.23,2014,3,2,0,14.571519592226824,0,Medium
2014-03-06,41320.0,8.0,1081.0,7881.0,23:59:00,23.97,ERCOTWindIntegrationReport_2014.xlsx,6800.0,13.72,2014,3,3,0,38.18853974121996,0,High
2014-03-07,41800.0,8.0,7979.0,8791.0,20:07:00,25.41,ERCOTWindIntegrationReport_2014.xlsx,812.0,90.76,2014,3,4,0,5.238095238095238,1,Low
2014-03-08,36984.0,20.0,4033.0,8154.0,08:54:00,24.83,ERCOTWindIntegrationReport_2014.xlsx,4121.0,49.46,2014,3,5,1,9.168071393158156,0,Medium
2014-03-09,37063.0,11.0,1533.0,4428.0,00:45:00,13.81,ERCOTWindIntegrationReport_2014.xlsx,2895.0,34.62,2014,3,6,1,24.161016949152543,0,Medium
2014-03-10,37199.0,8.0,3268.0,6580.0,23:37:00,22.55,ERCOTWindIntegrationReport_2014.xlsx,3312.0,49.67,2014,3,0,0,11.379320893239523,0,Medium
2014-03-11,34995.0,21.0,4129.0,8124.0,22:22:00,25.17,ERCOTWindIntegrationReport_2014.xlsx,3995.0,50.82,2014,3,1,0,8.473365617433414,0,Medium
2014-03-12,34630.0,11.0,8512.0,8680.0,10:22:00,24.99,ERCOTWindIntegrationReport_2014.xlsx,168.0,98.06,2014,3,2,0,4.067896158815929,1,None
2014-03-13,38862.0,8.0,2555.0,8365.0,23:40:00,28.44,ERCOTWindIntegrationReport_2014.xlsx,5810.0,30.54,2014,3,3,0,15.204225352112676,0,High
2014-03-14,34400.0,8.0,7189.0,8656.0,01:10:00,31.34,ERCOTWindIntegrationReport_2014.xlsx,1467.0,83.05,2014,3,4,0,4.78442280945758,1,Low
2014-03-15,32367.0,21.0,2521.0,5997.0,23:17:00,20.56,ERCOTWindIntegrationReport_2014.xlsx,3476.0,42.04,2014,3,5,1,12.833862014274386,0,Medium
2014-03-16,37360.0,21.0,5322.0,9681.0,11:40:00,30.29,ERCOTWindIntegrationReport_2014.xlsx,4359.0,54.97,2014,3,6,1,7.018598534660906,0,Medium
2014-03-17,41396.0,8.0,1699.0,9540.0,23:58:00,32.18,ERCOTWindIntegrationReport_2014.xlsx,7841.0,17.81,2014,3,0,0,24.35058823529412,0,High
2014-03-18,37795.0,8.0,8472.0,9689.0,00:20:00,33.26,ERCOTWindIntegrationReport_2014.xlsx,1217.0,87.44,2014,3,1,0,4.46063967898029,1,Low
2014-03-19,35128.0,21.0,326.0,8820.0,00:20:00,32.29,ERCOTWindIntegrationReport_2014.xlsx,8494.0,3.7,2014,3,2,0,107.42507645259938,0,High
2014-03-20,36276.0,8.0,2810.0,8280.0,23:27:00,28.58,ERCOTWindIntegrationReport_2014.xlsx,5470.0,33.94,2014,3,3,0,12.905016008537887,0,High
2014-03-21,34592.0,16.0,3071.0,8373.0,01:55:00,32.72,ERCOTWindIntegrationReport_2014.xlsx,5302.0,36.68,2014,3,4,0,11.260416666666666,0,High
2014-03-22,34381.0,21.0,2078.0,7192.0,00:09:00,25.44,ERCOTWindIntegrationReport_2014.xlsx,5114.0,28.89,2014,3,5,1,16.537277537277536,0,High
2014-03-23,34202.0,21.0,1271.0,7659.0,06:03:00,28.42,ERCOTWindIntegrationReport_2014.xlsx,6388.0,16.59,2014,3,6,1,26.888364779874212,0,High
2014-03-24,37241.0,8.0,2862.0,5919.0,22:56:00,19.61,ERCOTWindIntegrationReport_2014.xlsx,3057.0,48.35,2014,3,0,0,13.00768424729305,0,Medium
2014-03-25,36877.0,8.0,3528.0,8871.0,23:29:00,30.55,ERCOTWindIntegrationReport_2014.xlsx,5343.0,39.77,2014,3,1,0,10.449702465287617,0,High
2014-03-26,36040.0,8.0,8545.0,10296.0,20:48:00,28.78,ERCOTWindIntegrationReport_2014.xlsx,1751.0,82.99,2014,3,2,0,4.217177626959981,1,Low
2014-03-27,36717.0,21.0,3386.0,10126.0,00:36:00,37.04,ERCOTWindIntegrationReport_2014.xlsx,6740.0,33.44,2014,3,3,0,10.840566873339238,0,High
2014-03-28,38614.0,17.0,4052.0,6285.0,19:09:00,17.45,ERCOTWindIntegrationReport_2014.xlsx,2233.0,64.47,2014,3,4,0,9.52726375524303,0,Medium
2014-03-29,32286.0,21.0,3183.0,6987.0,23:58:00,25.68,ERCOTWindIntegrationReport_2014.xlsx,3804.0,45.56,2014,3,5,1,10.140075376884422,0,Medium
2014-03-30,33862.0,21.0,9552.0,10133.0,17:36:00,31.45,ERCOTWindIntegrationReport_2014.xlsx,581.0,94.27,2014,3,6,1,3.544645661048885,1,Low
2014-03-31,38171.0,21.0,1666.0,9763.0,01:19:00,38.73,ERCOTWindIntegrationReport_2014.xlsx,8097.0,17.06,2014,3,0,0,22.898020395920817,0,High
2014-04-01,40303.0,17.0,4654.0,7958.0,23:57:00,25.31,ERCOTWindIntegrationReport_2014.xlsx,3304.0,58.48,2014,4,1,0,8.658002148227713,0,Medium
2014-04-02,40855.0,21.0,5571.0,8011.0,23:42:00,24.26,ERCOTWindIntegrationReport_2014.xlsx,2440.0,69.54,2014,4,2,0,7.332196697774587,0,Medium
2014-04-03,40852.0,18.0,8093.0,9217.0,23:15:00,27.32,ERCOTWindIntegrationReport_2014.xlsx,1124.0,87.81,2014,4,3,0,5.0471954534222885,1,Low
2014-04-04,33644.0,17.0,1874.0,8870.0,00:01:00,28.42,ERCOTWindIntegrationReport_2014.xlsx,6996.0,21.13,2014,4,4,0,17.943466666666666,0,High
2014-04-05,32193.0,21.0,4409.0,7787.0,10:47:00,24.54,ERCOTWindIntegrationReport_2014.xlsx,3378.0,56.62,2014,4,5,1,7.3,0,Medium
2014-04-06,34086.0,21.0,2168.0,3563.0,01:45:00,13.75,ERCOTWindIntegrationReport_2014.xlsx,1395.0,60.85,2014,4,6,1,15.715076071922544,0,Low
2014-04-07,34914.0,21.0,4329.0,4897.0,19:38:00,14.51,ERCOTWindIntegrationReport_2014.xlsx,568.0,88.4,2014,4,0,0,8.063279445727483,1,Low
2014-04-08,34637.0,21.0,559.0,5076.0,02:32:00,19.93,ERCOTWindIntegrationReport_2014.xlsx,4517.0,11.01,2014,4,1,0,61.85178571428571,0,Medium
2014-04-09,36678.0,21.0,7858.0,9679.0,22:34:00,29.61,ERCOTWindIntegrationReport_2014.xlsx,1821.0,81.19,2014,4,2,0,4.667005980404632,1,Low
2014-04-10,39262.0,18.0,4364.0,9693.0,00:18:00,35.14,ERCOTWindIntegrationReport_2014.xlsx,5329.0,45.02,2014,4,3,0,8.994730813287514,0,High
2014-04-11,41049.0,17.0,1931.0,6831.0,06:40:00,21.42,ERCOTWindIntegrationReport_2014.xlsx,4900.0,28.27,2014,4,4,0,21.246894409937887,0,Medium
2014-04-12,38923.0,17.0,6724.0,9261.0,18:44:00,24.7,ERCOTWindIntegrationReport_2014.xlsx,2537.0,72.61,2014,4,5,1,5.7878066914498145,0,Medium
2014-04-13,37967.0,21.0,4172.0,8940.0,00:08:00,29.14,ERCOTWindIntegrationReport_2014.xlsx,4768.0,46.67,2014,4,6,1,9.098250658998323,0,Medium
2014-04-14,36002.0,21.0,7028.0,9469.0,17:02:00,28.28,ERCOTWindIntegrationReport_2014.xlsx,2441.0,74.22,2014,4,0,0,5.121923459951629,0,Medium
2014-04-15,38457.0,8.0,1410.0,8772.0,23:59:00,30.88,ERCOTWindIntegrationReport_2014.xlsx,7362.0,16.07,2014,4,1,0,27.255138199858255,0,High
2014-04-16,36485.0,8.0,8781.0,9071.0,02:00:00,33.48,ERCOTWindIntegrationReport_2014.xlsx,290.0,96.8,2014,4,2,0,4.154520610339331,1,None
2014-04-17,33781.0,21.0,3215.0,8740.0,00:02:00,31.99,ERCOTWindIntegrationReport_2014.xlsx,5525.0,36.78,2014,4,3,0,10.504042288557214,0,High
2014-04-18,34822.0,18.0,1390.0,5761.0,23:59:00,20.56,ERCOTWindIntegrationReport_2014.xlsx,4371.0,24.13,2014,4,4,0,25.033788641265275,0,Medium
2014-04-19,34393.0,17.0,3930.0,7212.0,01:35:00,28.18,ERCOTWindIntegrationReport_2014.xlsx,3282.0,54.49,2014,4,5,1,8.74917323836174,0,Medium
2014-04-20,34150.0,21.0,4616.0,7129.0,23:10:00,24.03,ERCOTWindIntegrationReport_2014.xlsx,2513.0,64.75,2014,4,6,1,7.396577864414121,0,Medium
2014-04-21,40219.0,18.0,3125.0,6917.0,00:55:00,26.38,ERCOTWindIntegrationReport_2014.xlsx,3792.0,45.18,2014,4,0,0,12.8659628918746,0,Medium
2014-04-22,44499.0,18.0,1707.0,6975.0,23:57:00,22.31,ERCOTWindIntegrationReport_2014.xlsx,5268.0,24.47,2014,4,1,0,26.05327868852459,0,High
2014-04-23,45579.0,17.0,7801.0,8994.0,21:53:00,22.42,ERCOTWindIntegrationReport_2014.xlsx,1193.0,86.74,2014,4,2,0,5.84196359907716,1,Low
2014-04-24,44447.0,17.0,3041.0,8601.0,01:00:00,28.65,ERCOTWindIntegrationReport_2014.xlsx,5560.0,35.36,2014,4,3,0,14.61111111111111,0,High
2014-04-25,45012.0,18.0,5689.0,9030.0,23:02:00,25.54,ERCOTWindIntegrationReport_2014.xlsx,3341.0,63.0,2014,4,4,0,7.910720562390158,0,Medium
2014-04-26,41584.0,18.0,8811.0,9590.0,21:56:00,24.59,ERCOTWindIntegrationReport_2014.xlsx,779.0,91.88,2014,4,5,1,4.719019518837948,1,Low
2014-04-27,45699.0,18.0,8601.0,9176.0,00:00:00,26.93,ERCOTWindIntegrationReport_2014.xlsx,575.0,93.73,2014,4,6,1,5.312601720530109,1,Low
2014-04-28,48462.0,18.0,6684.0,7133.0,12:58:00,16.39,ERCOTWindIntegrationReport_2014.xlsx,449.0,93.71,2014,4,0,0,7.249364248317128,1,None
2014-04-29,41550.0,17.0,8190.0,8379.0,18:05:00,20.61,ERCOTWindIntegrationReport_2014.xlsx,189.0,97.74,2014,4,1,0,5.072640703210841,1,None
2014-04-30,35944.0,18.0,2713.0,6864.0,08:50:00,21.3,ERCOTWindIntegrationReport_2014.xlsx,4151.0,39.53,2014,4,2,0,13.243920412675019,0,Medium
2014-05-01,35129.0,21.0,1086.0,1445.0,12:22:00,4.32,ERCOTWindIntegrationReport_2014.xlsx,359.0,75.16,2014,5,3,0,32.31738730450782,0,None
2014-05-02,37418.0,18.0,1448.0,2344.0,03:15:00,9.48,ERCOTWindIntegrationReport_2014.xlsx,896.0,61.77,2014,5,4,0,25.823326432022085,0,Low
2014-05-03,42462.0,18.0,2051.0,7893.0,23:59:00,25.74,ERCOTWindIntegrationReport_2014.xlsx,5842.0,25.99,2014,5,5,1,20.69298245614035,0,High
2014-05-04,44725.0,18.0,4234.0,9249.0,23:54:00,29.47,ERCOTWindIntegrationReport_2014.xlsx,5015.0,45.78,2014,5,6,1,10.560802833530106,0,High
2014-05-05,49191.0,18.0,3964.0,9266.0,01:09:00,32.48,ERCOTWindIntegrationReport_2014.xlsx,5302.0,42.78,2014,5,0,0,12.406305170239596,0,High
2014-05-06,48662.0,18.0,6298.0,7962.0,00:02:00,23.76,ERCOTWindIntegrationReport_2014.xlsx,1664.0,79.1,2014,5,1,0,7.725353230671535,0,Low
2014-05-07,46980.0,18.0,8671.0,8905.0,18:08:00,19.17,ERCOTWindIntegrationReport_2014.xlsx,234.0,97.37,2014,5,2,0,5.4174354243542435,1,None
2014-05-08,41810.0,17.0,4827.0,7886.0,00:47:00,23.4,ERCOTWindIntegrationReport_2014.xlsx,3059.0,61.21,2014,5,3,0,8.65990057995029,0,Medium
2014-05-09,45185.0,15.0,795.0,7955.0,23:59:00,24.83,ERCOTWindIntegrationReport_2014.xlsx,7160.0,9.99,2014,5,4,0,56.765075376884425,0,High
2014-05-10,47241.0,18.0,5707.0,8487.0,23:16:00,22.35,ERCOTWindIntegrationReport_2014.xlsx,2780.0,67.24,2014,5,5,1,8.276278906797478,0,Medium
2014-05-11,47744.0,18.0,8949.0,9656.0,23:34:00,25.19,ERCOTWindIntegrationReport_2014.xlsx,707.0,92.68,2014,5,6,1,5.334525139664804,1,Low
2014-05-12,45965.0,15.0,5139.0,9634.0,00:33:00,26.98,ERCOTWindIntegrationReport_2014.xlsx,4495.0,53.34,2014,5,0,0,8.94260700389105,0,Medium
2014-05-13,34980.0,14.0,6357.0,8836.0,00:08:00,27.89,ERCOTWindIntegrationReport_2014.xlsx,2479.0,71.94,2014,5,1,0,5.501730103806229,0,Medium
2014-05-14,34561.0,18.0,3567.0,4372.0,11:17:00,13.22,ERCOTWindIntegrationReport_2014.xlsx,805.0,81.59,2014,5,2,0,9.686378923766815,1,Low
2014-05-15,39202.0,18.0,2076.0,6768.0,23:51:00,22.9,ERCOTWindIntegrationReport_2014.xlsx,4692.0,30.67,2014,5,3,0,18.874337987481944,0,Medium
2014-05-16,42837.0,18.0,4670.0,9349.0,23:47:00,29.52,ERCOTWindIntegrationReport_2014.xlsx,4679.0,49.95,2014,5,4,0,9.170841361592807,0,Medium
2014-05-17,41812.0,18.0,2442.0,9372.0,00:41:00,31.65,ERCOTWindIntegrationReport_2014.xlsx,6930.0,26.06,2014,5,5,1,17.115022513303316,0,High
2014-05-18,43354.0,18.0,8782.0,9330.0,19:18:00,22.4,ERCOTWindIntegrationReport_2014.xlsx,548.0,94.13,2014,5,6,1,4.936126608220426,1,Low
2014-05-19,48064.0,18.0,7392.0,9363.0,22:53:00,24.29,ERCOTWindIntegrationReport_2014.xlsx,1971.0,78.95,2014,5,0,0,6.501284999323684,0,Low
2014-05-20,50386.0,18.0,6841.0,9315.0,00:00:00,27.13,ERCOTWindIntegrationReport_2014.xlsx,2474.0,73.44,2014,5,1,0,7.3642209880152,0,Medium
2014-05-21,51289.0,17.0,6630.0,9126.0,00:06:00,25.81,ERCOTWindIntegrationReport_2014.xlsx,2496.0,72.65,2014,5,2,0,7.734730809832604,0,Medium
2014-05-22,50666.0,17.0,3663.0,7764.0,02:38:00,25.51,ERCOTWindIntegrationReport_2014.xlsx,4101.0,47.18,2014,5,3,0,13.828056768558952,0,Medium
2014-05-23,45900.0,16.0,3839.0,5809.0,20:42:00,13.79,ERCOTWindIntegrationReport_2014.xlsx,1970.0,66.09,2014,5,4,0,11.953125,0,Low
2014-05-24,45491.0,17.0,3919.0,6248.0,22:28:00,16.04,ERCOTWindIntegrationReport_2014.xlsx,2329.0,62.72,2014,5,5,1,11.60484693877551,0,Medium
2014-05-25,43781.0,16.0,4283.0,6883.0,00:33:00,20.66,ERCOTWindIntegrationReport_2014.xlsx,2600.0,62.23,2014,5,6,1,10.219654528478058,0,Medium
2014-05-26,39086.0,18.0,4023.0,4709.0,06:56:00,15.68,ERCOTWindIntegrationReport_2014.xlsx,686.0,85.43,2014,5,0,0,9.713220675944333,1,Low
2014-05-27,41990.0,17.0,2895.0,3453.0,17:51:00,8.26,ERCOTWindIntegrationReport_2014.xlsx,558.0,83.84,2014,5,1,0,14.499309392265193,1,Low
2014-05-28,47195.0,18.0,2267.0,2491.0,16:53:00,5.26,ERCOTWindIntegrationReport_2014.xlsx,224.0,91.01,2014,5,2,0,20.809082892416225,1,None
2014-05-29,51666.0,18.0,658.0,934.0,00:00:00,2.79,ERCOTWindIntegrationReport_2014.xlsx,276.0,70.45,2014,5,3,0,78.40060698027314,0,None
2014-05-30,52628.0,17.0,1006.0,1564.0,22:51:00,3.84,ERCOTWindIntegrationReport_2014.xlsx,558.0,64.32,2014,5,4,0,52.26216484607746,0,Low
2014-06-01,51764.0,18.0,5257.0,7836.0,23:57:00,20.55,ERCOTWindIntegrationReport_2014.xlsx,2579.0,67.09,2014,6,6,1,9.844807911753518,0,Medium
2014-06-02,56200.0,17.0,3602.0,7924.0,00:35:00,21.84,ERCOTWindIntegrationReport_2014.xlsx,4322.0,45.46,2014,6,0,0,15.598112683874549,0,Medium
2014-06-03,56060.0,17.0,4953.0,7650.0,23:59:00,19.32,ERCOTWindIntegrationReport_2014.xlsx,2697.0,64.75,2014,6,1,0,11.316108195397659,0,Medium
2014-06-04,57806.0,17.0,6505.0,8470.0,23:59:00,20.95,ERCOTWindIntegrationReport_2014.xlsx,1965.0,76.8,2014,6,2,0,8.885029203811866,0,Low
2014-06-05,56983.0,17.0,6315.0,8725.0,00:45:00,22.93,ERCOTWindIntegrationReport_2014.xlsx,2410.0,72.38,2014,6,3,0,9.022007599746676,0,Medium
