Date,Peak Load (MW),Peak Load Hour,Wind @ Peak Load (MW),Max Wind Output (MW),Max Wind Time,Penetration @ Max Wind (%),Source_File,Curtailment Proxy (MW),Wind Utilization % @ Peak
2013-04-29,43388.0,17.0,2074.0,6519.0,23:19:00,19.99,ERCOTWindIntegrationReport_2013.xlsx,4445.0,31.81
2013-04-30,44319.0,18.0,4115.0,6879.0,21:15:00,16.6,ERCOTWindIntegrationReport_2013.xlsx,2764.0,59.82
2013-05-01,46588.0,18.0,3527.0,7867.0,22:28:00,20.29,ERCOTWindIntegrationReport_2013.xlsx,4340.0,44.83
2013-05-02,36164.0,21.0,8830.0,9674.0,16:30:00,28.05,ERCOTWindIntegrationReport_2013.xlsx,844.0,91.28
2013-05-03,35796.0,8.0,3969.0,5452.0,01:46:00,19.66,ERCOTWindIntegrationReport_2013.xlsx,1483.0,72.8
2013-05-04,31822.0,21.0,2062.0,4397.0,23:32:00,15.95,ERCOTWindIntegrationReport_2013.xlsx,2335.0,46.9
2013-05-05,33244.0,21.0,960.0,4413.0,00:27:00,16.92,ERCOTWindIntegrationReport_2013.xlsx,3453.0,21.75
2013-05-06,36138.0,17.0,1926.0,5016.0,00:00:00,17.99,ERCOTWindIntegrationReport_2013.xlsx,3090.0,38.4
2013-05-07,42498.0,18.0,5326.0,6718.0,22:52:00,19.37,ERCOTWindIntegrationReport_2013.xlsx,1392.0,79.28
2013-05-08,43599.0,18.0,7073.0,7695.0,23:12:00,22.45,ERCOTWindIntegrationReport_2013.xlsx,622.0,91.92
2013-05-09,38243.0,14.0,4202.0,7151.0,00:00:00,22.48,ERCOTWindIntegrationReport_2013.xlsx,2949.0,58.76
2013-05-10,41607.0,17.0,4121.0,6607.0,14:55:00,16.35,ERCOTWindIntegrationReport_2013.xlsx,2486.0,62.37
2013-05-11,39127.0,18.0,2983.0,3096.0,17:38:00,7.91,ERCOTWindIntegrationReport_2013.xlsx,113.0,96.35
2013-05-12,36214.0,18.0,917.0,5992.0,00:00:00,21.35,ERCOTWindIntegrationReport_2013.xlsx,5075.0,15.3
2013-05-13,43530.0,18.0,2816.0,6388.0,00:32:00,23.8,ERCOTWindIntegrationReport_2013.xlsx,3572.0,44.08
2013-05-14,45450.0,17.0,5458.0,7720.0,18:44:00,17.62,ERCOTWindIntegrationReport_2013.xlsx,2262.0,70.7
2013-05-15,41604.0,17.0,5683.0,7836.0,18:33:00,19.17,ERCOTWindIntegrationReport_2013.xlsx,2153.0,72.52
2013-05-16,46328.0,17.0,1812.0,6750.0,02:31:00,24.25,ERCOTWindIntegrationReport_2013.xlsx,4938.0,26.84
2013-05-17,53412.0,17.0,3131.0,7909.0,23:55:00,20.81,ERCOTWindIntegrationReport_2013.xlsx,4778.0,39.59
2013-05-18,51724.0,17.0,7279.0,8775.0,22:20:00,20.69,ERCOTWindIntegrationReport_2013.xlsx,1496.0,82.95
2013-05-19,49628.0,17.0,5790.0,8606.0,00:00:00,23.09,ERCOTWindIntegrationReport_2013.xlsx,2816.0,67.28
2013-05-20,54527.0,17.0,4479.0,6567.0,05:21:00,19.76,ERCOTWindIntegrationReport_2013.xlsx,2088.0,68.2
2013-05-21,47004.0,15.0,6793.0,8281.0,12:22:00,18.1,ERCOTWindIntegrationReport_2013.xlsx,1488.0,82.03
2013-05-22,50964.0,18.0,3780.0,7636.0,23:10:00,19.61,ERCOTWindIntegrationReport_2013.xlsx,3856.0,49.5
2013-05-23,52249.0,17.0,7367.0,7962.0,17:53:00,15.39,ERCOTWindIntegrationReport_2013.xlsx,595.0,92.53
2013-05-24,47453.0,16.0,4451.0,7600.0,21:46:00,19.32,ERCOTWindIntegrationReport_2013.xlsx,3149.0,58.57
2013-05-25,41697.0,17.0,6290.0,6756.0,19:30:00,17.44,ERCOTWindIntegrationReport_2013.xlsx,466.0,93.1
2013-05-26,45211.0,17.0,7015.0,8384.0,23:55:00,22.95,ERCOTWindIntegrationReport_2013.xlsx,1369.0,83.67
2013-05-27,47804.0,18.0,9344.0,9504.0,18:40:00,20.25,ERCOTWindIntegrationReport_2013.xlsx,160.0,98.32
2013-05-28,50017.0,17.0,8348.0,9582.0,22:31:00,22.7,ERCOTWindIntegrationReport_2013.xlsx,1234.0,87.12
2013-05-29,47792.0,17.0,8596.0,9416.0,20:44:00,21.0,ERCOTWindIntegrationReport_2013.xlsx,820.0,91.29
2013-05-30,52611.0,18.0,4147.0,8859.0,05:42:00,25.84,ERCOTWindIntegrationReport_2013.xlsx,4712.0,46.81
2013-05-31,56184.0,17.0,5990.0,8452.0,22:56:00,18.92,ERCOTWindIntegrationReport_2013.xlsx,2462.0,70.87
2013-06-01,51863.0,17.0,5768.0,8485.0,01:38:00,22.99,ERCOTWindIntegrationReport_2013.xlsx,2717.0,67.98
2013-06-02,45568.0,18.0,1485.0,4683.0,00:00:00,12.26,ERCOTWindIntegrationReport_2013.xlsx,3198.0,31.71
2013-06-03,54611.0,18.0,2674.0,7358.0,23:54:00,19.61,ERCOTWindIntegrationReport_2013.xlsx,4684.0,36.34
2013-06-04,57325.0,17.0,3427.0,7546.0,02:38:00,23.78,ERCOTWindIntegrationReport_2013.xlsx,4119.0,45.41
2013-06-05,57389.0,17.0,1757.0,7338.0,01:28:00,20.88,ERCOTWindIntegrationReport_2013.xlsx,5581.0,23.94
2013-06-06,52114.0,17.0,2127.0,6375.0,01:30:00,17.93,ERCOTWindIntegrationReport_2013.xlsx,4248.0,33.36
2013-06-07,48341.0,17.0,1869.0,3694.0,23:22:00,10.41,ERCOTWindIntegrationReport_2013.xlsx,1825.0,50.6
2013-06-08,47454.0,17.0,4656.0,6748.0,23:59:00,18.68,ERCOTWindIntegrationReport_2013.xlsx,2092.0,69.0
2013-06-09,46522.0,18.0,1624.0,7203.0,00:32:00,20.76,ERCOTWindIntegrationReport_2013.xlsx,5579.0,22.55
2013-06-10,58304.0,17.0,2782.0,5182.0,04:14:00,17.62,ERCOTWindIntegrationReport_2013.xlsx,2400.0,53.69
2013-06-11,57020.0,17.0,3331.0,6210.0,23:33:00,14.88,ERCOTWindIntegrationReport_2013.xlsx,2879.0,53.64
2013-06-12,58266.0,17.0,4965.0,6656.0,03:15:00,19.68,ERCOTWindIntegrationReport_2013.xlsx,1691.0,74.59
2013-06-13,59013.0,16.0,2880.0,6133.0,19:57:00,11.52,ERCOTWindIntegrationReport_2013.xlsx,3253.0,46.96
2013-06-14,57316.0,17.0,4309.0,4800.0,15:46:00,8.38,ERCOTWindIntegrationReport_2013.xlsx,491.0,89.77
2013-06-15,51902.0,17.0,2829.0,4377.0,23:08:00,10.39,ERCOTWindIntegrationReport_2013.xlsx,1548.0,64.63
2013-06-16,56369.0,18.0,4257.0,5436.0,23:16:00,12.21,ERCOTWindIntegrationReport_2013.xlsx,1179.0,78.31
2013-06-17,59200.0,17.0,2535.0,6286.0,19:17:00,11.5,ERCOTWindIntegrationReport_2013.xlsx,3751.0,40.33
2013-06-18,54756.0,17.0,947.0,4093.0,00:27:00,10.27,ERCOTWindIntegrationReport_2013.xlsx,3146.0,23.14
2013-06-19,59080.0,17.0,6641.0,7879.0,18:46:00,14.15,ERCOTWindIntegrationReport_2013.xlsx,1238.0,84.29
2013-06-20,59485.0,17.0,8107.0,8684.0,18:27:00,14.96,ERCOTWindIntegrationReport_2013.xlsx,577.0,93.36
2013-06-21,59776.0,17.0,7234.0,8559.0,19:13:00,15.38,ERCOTWindIntegrationReport_2013.xlsx,1325.0,84.52
2013-06-22,57252.0,17.0,8194.0,8702.0,18:48:00,15.71,ERCOTWindIntegrationReport_2013.xlsx,508.0,94.16
2013-06-23,55761.0,17.0,8305.0,9074.0,19:28:00,17.2,ERCOTWindIntegrationReport_2013.xlsx,769.0,91.53
2013-06-24,60741.0,17.0,8164.0,8663.0,19:04:00,15.1,ERCOTWindIntegrationReport_2013.xlsx,499.0,94.24
2013-06-25,61769.0,17.0,3753.0,8993.0,09:32:00,19.51,ERCOTWindIntegrationReport_2013.xlsx,5240.0,41.73
2013-06-26,63798.0,17.0,3326.0,8723.0,00:01:00,20.08,ERCOTWindIntegrationReport_2013.xlsx,5397.0,38.13
2013-06-27,64429.0,17.0,2463.0,7679.0,00:21:00,17.7,ERCOTWindIntegrationReport_2013.xlsx,5216.0,32.07
2013-06-28,64318.0,17.0,1319.0,4678.0,01:30:00,11.84,ERCOTWindIntegrationReport_2013.xlsx,3359.0,28.2
2013-06-29,62014.0,17.0,462.0,2990.0,22:44:00,6.06,ERCOTWindIntegrationReport_2013.xlsx,2528.0,15.45
2013-06-30,53251.0,18.0,369.0,4463.0,02:41:00,12.06,ERCOTWindIntegrationReport_2013.xlsx,4094.0,8.27
2013-07-01,52026.0,17.0,2188.0,2456.0,16:51:00,4.72,ERCOTWindIntegrationReport_2013.xlsx,268.0,89.09
2013-07-02,53643.0,17.0,456.0,1609.0,00:00:00,4.44,ERCOTWindIntegrationReport_2013.xlsx,1153.0,28.34
2013-07-03,55211.0,17.0,952.0,4956.0,23:59:00,13.14,ERCOTWindIntegrationReport_2013.xlsx,4004.0,19.21
2013-07-04,52994.0,17.0,3037.0,6178.0,02:06:00,18.95,ERCOTWindIntegrationReport_2013.xlsx,3141.0,49.16
2013-07-05,57800.0,17.0,3497.0,6663.0,01:11:00,19.3,ERCOTWindIntegrationReport_2013.xlsx,3166.0,52.48
2013-07-06,56521.0,17.0,4955.0,6331.0,00:28:00,15.99,ERCOTWindIntegrationReport_2013.xlsx,1376.0,78.27
2013-07-07,55145.0,17.0,2734.0,5196.0,00:08:00,12.73,ERCOTWindIntegrationReport_2013.xlsx,2462.0,52.62
2013-07-08,56605.0,17.0,2492.0,5019.0,21:20:00,9.79,ERCOTWindIntegrationReport_2013.xlsx,2527.0,49.65
2013-07-09,61490.0,17.0,3995.0,4990.0,00:43:00,12.76,ERCOTWindIntegrationReport_2013.xlsx,995.0,80.06
2013-07-10,63622.0,17.0,1739.0,4052.0,00:03:00,9.31,ERCOTWindIntegrationReport_2013.xlsx,2313.0,42.92
2013-07-11,62740.0,17.0,2547.0,4658.0,02:08:00,11.97,ERCOTWindIntegrationReport_2013.xlsx,2111.0,54.68
2013-07-12,63458.0,17.0,2798.0,4530.0,23:56:00,10.03,ERCOTWindIntegrationReport_2013.xlsx,1732.0,61.77
2013-07-13,61153.0,17.0,1194.0,4638.0,00:18:00,10.57,ERCOTWindIntegrationReport_2013.xlsx,3444.0,25.74
2013-07-14,46131.0,16.0,4208.0,7354.0,19:20:00,16.82,ERCOTWindIntegrationReport_2013.xlsx,3146.0,57.22
2013-07-15,44137.0,16.0,2536.0,5916.0,00:31:00,17.19,ERCOTWindIntegrationReport_2013.xlsx,3380.0,42.87
2013-07-16,50114.0,17.0,1556.0,2074.0,10:24:00,4.93,ERCOTWindIntegrationReport_2013.xlsx,518.0,75.02
2013-07-17,48595.0,16.0,980.0,2608.0,01:04:00,7.84,ERCOTWindIntegrationReport_2013.xlsx,1628.0,37.58
2013-07-18,56835.0,17.0,2142.0,2741.0,18:01:00,4.94,ERCOTWindIntegrationReport_2013.xlsx,599.0,78.15
2013-07-19,53832.0,15.0,1121.0,1915.0,19:17:00,3.95,ERCOTWindIntegrationReport_2013.xlsx,794.0,58.54
2013-07-20,52243.0,16.0,1665.0,2699.0,23:00:00,6.51,ERCOTWindIntegrationReport_2013.xlsx,1034.0,61.69
2013-07-21,53641.0,18.0,2686.0,4665.0,23:51:00,11.35,ERCOTWindIntegrationReport_2013.xlsx,1979.0,57.58
2013-07-22,61759.0,17.0,3840.0,5390.0,10:00:00,11.42,ERCOTWindIntegrationReport_2013.xlsx,1550.0,71.24
2013-07-23,63081.0,17.0,3655.0,5510.0,09:38:00,11.84,ERCOTWindIntegrationReport_2013.xlsx,1855.0,66.33
2013-07-24,60982.0,17.0,2333.0,5553.0,00:50:00,13.51,ERCOTWindIntegrationReport_2013.xlsx,3220.0,42.01
2013-07-25,62084.0,17.0,2730.0,4781.0,23:59:00,10.8,ERCOTWindIntegrationReport_2013.xlsx,2051.0,57.1
2013-07-26,60073.0,17.0,4334.0,5690.0,02:37:00,14.98,ERCOTWindIntegrationReport_2013.xlsx,1356.0,76.17
2013-07-27,54033.0,17.0,1916.0,3643.0,23:31:00,8.98,ERCOTWindIntegrationReport_2013.xlsx,1727.0,52.59
2013-07-28,56003.0,18.0,2893.0,5325.0,22:25:00,11.09,ERCOTWindIntegrationReport_2013.xlsx,2432.0,54.33
2013-07-29,61603.0,17.0,5019.0,6021.0,19:35:00,10.6,ERCOTWindIntegrationReport_2013.xlsx,1002.0,83.36
2013-07-30,63033.0,17.0,1782.0,6519.0,04:35:00,17.89,ERCOTWindIntegrationReport_2013.xlsx,4737.0,27.34
2013-07-31,64773.0,17.0,1341.0,4240.0,02:55:00,11.54,ERCOTWindIntegrationReport_2013.xlsx,2899.0,31.63
2013-08-01,65797.0,17.0,1345.0,2749.0,23:59:00,5.91,ERCOTWindIntegrationReport_2013.xlsx,1404.0,48.93
2013-08-02,64636.0,17.0,2554.0,6715.0,23:59:00,14.68,ERCOTWindIntegrationReport_2013.xlsx,4161.0,38.03
2013-08-03,61868.0,17.0,2875.0,7082.0,01:33:00,17.12,ERCOTWindIntegrationReport_2013.xlsx,4207.0,40.6
2013-08-04,60348.0,18.0,2875.0,6100.0,00:35:00,14.08,ERCOTWindIntegrationReport_2013.xlsx,3225.0,47.13
2013-08-05,66282.0,17.0,3179.0,7008.0,23:58:00,15.1,ERCOTWindIntegrationReport_2013.xlsx,3829.0,45.36
2013-08-06,66542.0,17.0,2938.0,7230.0,01:29:00,17.35,ERCOTWindIntegrationReport_2013.xlsx,4292.0,40.64
2013-08-07,67183.0,17.0,2311.0,5352.0,04:15:00,13.66,ERCOTWindIntegrationReport_2013.xlsx,3041.0,43.18
2013-08-08,65797.0,17.0,3491.0,6046.0,20:44:00,10.31,ERCOTWindIntegrationReport_2013.xlsx,2555.0,57.74
2013-08-09,65257.0,17.0,1220.0,3936.0,00:00:00,8.7,ERCOTWindIntegrationReport_2013.xlsx,2716.0,31.0
2013-08-10,59068.0,17.0,1218.0,3297.0,00:07:00,7.31,ERCOTWindIntegrationReport_2013.xlsx,2079.0,36.94
2013-08-11,58820.0,17.0,1225.0,2765.0,23:56:00,6.53,ERCOTWindIntegrationReport_2013.xlsx,1540.0,44.3
2013-08-12,64011.0,17.0,1491.0,3300.0,23:59:00,7.38,ERCOTWindIntegrationReport_2013.xlsx,1809.0,45.18
2013-08-13,64657.0,17.0,1373.0,4107.0,02:41:00,10.68,ERCOTWindIntegrationReport_2013.xlsx,2734.0,33.43
2013-08-14,60634.0,17.0,1099.0,3639.0,07:11:00,8.9,ERCOTWindIntegrationReport_2013.xlsx,2540.0,30.2
2013-08-15,56811.0,17.0,1298.0,2915.0,23:27:00,6.98,ERCOTWindIntegrationReport_2013.xlsx,1617.0,44.53
2013-08-16,57331.0,17.0,876.0,4752.0,08:25:00,12.25,ERCOTWindIntegrationReport_2013.xlsx,3876.0,18.43
2013-08-17,54067.0,17.0,1194.0,4528.0,23:52:00,11.9,ERCOTWindIntegrationReport_2013.xlsx,3334.0,26.37
2013-08-18,54564.0,18.0,2706.0,5025.0,22:35:00,11.52,ERCOTWindIntegrationReport_2013.xlsx,2319.0,53.85
2013-08-19,59455.0,17.0,2213.0,5202.0,01:37:00,15.31,ERCOTWindIntegrationReport_2013.xlsx,2989.0,42.54
2013-08-20,56883.0,17.0,1773.0,5350.0,01:05:00,14.54,ERCOTWindIntegrationReport_2013.xlsx,3577.0,33.14
2013-08-21,60231.0,16.0,1162.0,4598.0,03:04:00,13.73,ERCOTWindIntegrationReport_2013.xlsx,3436.0,25.27
2013-08-22,62338.0,17.0,1169.0,4100.0,00:13:00,10.21,ERCOTWindIntegrationReport_2013.xlsx,2931.0,28.51
2013-08-23,63230.0,17.0,1833.0,3622.0,18:30:00,6.06,ERCOTWindIntegrationReport_2013.xlsx,1789.0,50.61
2013-08-24,60513.0,17.0,2154.0,2665.0,23:22:00,5.84,ERCOTWindIntegrationReport_2013.xlsx,511.0,80.83
2013-08-25,56136.0,18.0,2280.0,3713.0,23:49:00,8.99,ERCOTWindIntegrationReport_2013.xlsx,1433.0,61.41
2013-08-26,54180.0,17.0,1927.0,3659.0,00:00:00,8.97,ERCOTWindIntegrationReport_2013.xlsx,1732.0,52.66
2013-08-27,55534.0,17.0,2575.0,4052.0,19:22:00,7.99,ERCOTWindIntegrationReport_2013.xlsx,1477.0,63.55
2013-08-28,61614.0,17.0,3031.0,3831.0,06:46:00,9.94,ERCOTWindIntegrationReport_2013.xlsx,800.0,79.12
2013-08-29,64481.0,17.0,958.0,3529.0,00:34:00,8.87,ERCOTWindIntegrationReport_2013.xlsx,2571.0,27.15
2013-08-30,64936.0,17.0,763.0,3505.0,23:51:00,7.86,ERCOTWindIntegrationReport_2013.xlsx,2742.0,21.77
2013-08-31,61968.0,17.0,1233.0,3935.0,23:58:00,8.95,ERCOTWindIntegrationReport_2013.xlsx,2702.0,31.33
2013-09-01,61334.0,17.0,1507.0,4230.0,01:47:00,10.82,ERCOTWindIntegrationReport_2013.xlsx,2723.0,35.63
2013-09-02,57959.0,17.0,858.0,2406.0,00:03:00,5.56,ERCOTWindIntegrationReport_2013.xlsx,1548.0,35.66
2013-09-03,63410.0,17.0,662.0,2239.0,22:13:00,4.44,ERCOTWindIntegrationReport_2013.xlsx,1577.0,29.57
2013-09-04,62950.0,17.0,1137.0,2037.0,23:39:00,4.69,ERCOTWindIntegrationReport_2013.xlsx,900.0,55.82
2013-09-05,61918.0,17.0,1040.0,2360.0,21:34:00,4.55,ERCOTWindIntegrationReport_2013.xlsx,1320.0,44.07
2013-09-06,60588.0,17.0,957.0,2755.0,23:59:00,6.57,ERCOTWindIntegrationReport_2013.xlsx,1798.0,34.74
2013-09-07,56208.0,16.0,915.0,3246.0,23:59:00,8.23,ERCOTWindIntegrationReport_2013.xlsx,2331.0,28.19
2013-09-08,54834.0,17.0,1807.0,4414.0,19:56:00,8.58,ERCOTWindIntegrationReport_2013.xlsx,2607.0,40.94
2013-09-09,56784.0,17.0,3471.0,5439.0,22:53:00,12.64,ERCOTWindIntegrationReport_2013.xlsx,1968.0,63.82
2013-09-10,55182.0,17.0,4213.0,5179.0,17:33:00,9.55,ERCOTWindIntegrationReport_2013.xlsx,966.0,81.35
2013-09-11,58153.0,17.0,2713.0,3869.0,00:02:00,10.33,ERCOTWindIntegrationReport_2013.xlsx,1156.0,70.12
2013-09-12,59515.0,17.0,1920.0,2877.0,01:13:00,8.01,ERCOTWindIntegrationReport_2013.xlsx,957.0,66.74
2013-09-13,59497.0,17.0,2580.0,3084.0,18:56:00,5.65,ERCOTWindIntegrationReport_2013.xlsx,504.0,83.66
2013-09-14,55226.0,17.0,2675.0,4030.0,23:15:00,9.73,ERCOTWindIntegrationReport_2013.xlsx,1355.0,66.38
2013-09-15,54031.0,17.0,3478.0,4402.0,18:19:00,8.36,ERCOTWindIntegrationReport_2013.xlsx,924.0,79.01
2013-09-16,55894.0,16.0,2709.0,4092.0,17:53:00,7.55,ERCOTWindIntegrationReport_2013.xlsx,1383.0,66.2
2013-09-17,55463.0,17.0,2008.0,3544.0,23:57:00,9.07,ERCOTWindIntegrationReport_2013.xlsx,1536.0,56.66
2013-09-18,58550.0,17.0,3912.0,4422.0,23:35:00,10.69,ERCOTWindIntegrationReport_2013.xlsx,510.0,88.47
2013-09-19,53330.0,17.0,1165.0,4478.0,00:48:00,11.79,ERCOTWindIntegrationReport_2013.xlsx,3313.0,26.02
2013-09-20,43267.0,13.0,3405.0,4565.0,10:02:00,10.9,ERCOTWindIntegrationReport_2013.xlsx,1160.0,74.59
2013-09-21,40914.0,18.0,1096.0,2492.0,07:35:00,8.33,ERCOTWindIntegrationReport_2013.xlsx,1396.0,43.98
2013-09-22,43127.0,18.0,1236.0,3965.0,23:59:00,13.15,ERCOTWindIntegrationReport_2013.xlsx,2729.0,31.17
2013-09-23,49790.0,18.0,1280.0,5873.0,07:25:00,18.04,ERCOTWindIntegrationReport_2013.xlsx,4593.0,21.79
2013-09-24,56070.0,17.0,524.0,2600.0,07:57:00,7.42,ERCOTWindIntegrationReport_2013.xlsx,2076.0,20.15
2013-09-25,56432.0,17.0,2525.0,6460.0,23:35:00,17.18,ERCOTWindIntegrationReport_2013.xlsx,3935.0,39.09
2013-09-26,56180.0,17.0,4612.0,7101.0,23:48:00,18.75,ERCOTWindIntegrationReport_2013.xlsx,2489.0,64.95
2013-09-27,53176.0,17.0,8442.0,8666.0,18:00:00,16.9,ERCOTWindIntegrationReport_2013.xlsx,224.0,97.42
2013-09-28,46270.0,14.0,4983.0,8020.0,00:12:00,20.6,ERCOTWindIntegrationReport_2013.xlsx,3037.0,62.13
2013-09-29,42158.0,18.0,454.0,3475.0,23:59:00,10.96,ERCOTWindIntegrationReport_2013.xlsx,3021.0,13.06
2013-09-30,49931.0,17.0,1979.0,7216.0,23:00:00,19.1,ERCOTWindIntegrationReport_2013.xlsx,5237.0,27.43
2013-10-01,52662.0,17.0,2857.0,7036.0,00:25:00,21.19,ERCOTWindIntegrationReport_2013.xlsx,4179.0,40.61
2013-10-02,51844.0,17.0,3652.0,7061.0,23:10:00,17.84,ERCOTWindIntegrationReport_2013.xlsx,3409.0,51.72
2013-10-03,54684.0,17.0,6203.0,7820.0,23:23:00,19.71,ERCOTWindIntegrationReport_2013.xlsx,1617.0,79.32
2013-10-04,54430.0,17.0,4024.0,7597.0,00:19:00,20.67,ERCOTWindIntegrationReport_2013.xlsx,3573.0,52.97
2013-10-05,43272.0,16.0,2160.0,7016.0,09:06:00,19.15,ERCOTWindIntegrationReport_2013.xlsx,4856.0,30.79
2013-10-06,34886.0,20.0,208.0,2860.0,08:27:00,10.55,ERCOTWindIntegrationReport_2013.xlsx,2652.0,7.27
2013-10-07,40243.0,18.0,253.0,3001.0,23:55:00,10.88,ERCOTWindIntegrationReport_2013.xlsx,2748.0,8.43
2013-10-08,41152.0,17.0,3458.0,7308.0,23:40:00,24.74,ERCOTWindIntegrationReport_2013.xlsx,3850.0,47.32
2013-10-09,43915.0,17.0,4548.0,7551.0,01:16:00,28.3,ERCOTWindIntegrationReport_2013.xlsx,3003.0,60.23
2013-10-10,46855.0,17.0,8203.0,9168.0,22:26:00,24.11,ERCOTWindIntegrationReport_2013.xlsx,965.0,89.47
2013-10-11,48386.0,17.0,2458.0,8977.0,00:00:00,27.3,ERCOTWindIntegrationReport_2013.xlsx,6519.0,27.38
2013-10-12,48414.0,15.0,1347.0,4451.0,22:26:00,11.78,ERCOTWindIntegrationReport_2013.xlsx,3104.0,30.26
2013-10-13,38678.0,20.0,3691.0,4328.0,20:38:00,11.39,ERCOTWindIntegrationReport_2013.xlsx,637.0,85.28
2013-10-14,43050.0,20.0,3309.0,5116.0,23:45:00,15.37,ERCOTWindIntegrationReport_2013.xlsx,1807.0,64.68
2013-10-15,42636.0,16.0,5118.0,5898.0,10:51:00,14.68,ERCOTWindIntegrationReport_2013.xlsx,780.0,86.78
2013-10-16,35650.0,20.0,852.0,3307.0,07:54:00,10.02,ERCOTWindIntegrationReport_2013.xlsx,2455.0,25.76
2013-10-17,36094.0,20.0,2445.0,5489.0,23:57:00,19.96,ERCOTWindIntegrationReport_2013.xlsx,3044.0,44.54
2013-10-18,34618.0,20.0,7450.0,7841.0,20:30:00,22.9,ERCOTWindIntegrationReport_2013.xlsx,391.0,95.01
2013-10-19,31571.0,20.0,1771.0,6003.0,00:00:00,21.25,ERCOTWindIntegrationReport_2013.xlsx,4232.0,29.5
2013-10-20,33580.0,20.0,5486.0,7156.0,22:54:00,24.65,ERCOTWindIntegrationReport_2013.xlsx,1670.0,76.66
2013-10-21,37397.0,20.0,2267.0,6583.0,00:00:00,24.74,ERCOTWindIntegrationReport_2013.xlsx,4316.0,34.44
2013-10-22,35799.0,20.0,627.0,3388.0,23:58:00,12.69,ERCOTWindIntegrationReport_2013.xlsx,2761.0,18.51
2013-10-23,37687.0,17.0,3139.0,5412.0,21:41:00,15.86,ERCOTWindIntegrationReport_2013.xlsx,2273.0,58.0
2013-10-24,38687.0,17.0,1410.0,4929.0,00:52:00,19.06,ERCOTWindIntegrationReport_2013.xlsx,3519.0,28.61
2013-10-25,35798.0,17.0,3363.0,4804.0,21:20:00,14.49,ERCOTWindIntegrationReport_2013.xlsx,1441.0,70.0
2013-10-26,35195.0,20.0,1707.0,6094.0,03:11:00,24.48,ERCOTWindIntegrationReport_2013.xlsx,4387.0,28.01
2013-10-27,35776.0,20.0,1753.0,5710.0,23:46:00,20.34,ERCOTWindIntegrationReport_2013.xlsx,3957.0,30.7
2013-10-28,41042.0,20.0,6820.0,8275.0,16:44:00,20.32,ERCOTWindIntegrationReport_2013.xlsx,1455.0,82.42
2013-10-29,42013.0,20.0,4382.0,7849.0,22:42:00,21.72,ERCOTWindIntegrationReport_2013.xlsx,3467.0,55.83
2013-10-30,41530.0,20.0,5807.0,8143.0,05:27:00,26.1,ERCOTWindIntegrationReport_2013.xlsx,2336.0,71.31
2013-10-31,38571.0,17.0,1742.0,6975.0,10:25:00,19.0,ERCOTWindIntegrationReport_2013.xlsx,5233.0,24.97
2013-11-01,37457.0,17.0,5102.0,5502.0,03:29:00,22.1,ERCOTWindIntegrationReport_2013.xlsx,400.0,92.73
2013-11-02,32024.0,20.0,1219.0,6415.0,23:59:00,23.86,ERCOTWindIntegrationReport_2013.xlsx,5196.0,19.0
2013-11-03,33565.0,19.0,8072.0,8262.0,17:57:00,24.86,ERCOTWindIntegrationReport_2013.xlsx,190.0,97.7
2013-11-04,36336.0,19.0,4675.0,7418.0,00:03:00,28.75,ERCOTWindIntegrationReport_2013.xlsx,2743.0,63.02
2013-11-05,38770.0,19.0,3482.0,6453.0,01:39:00,25.11,ERCOTWindIntegrationReport_2013.xlsx,2971.0,53.96
2013-11-06,36508.0,19.0,1722.0,6851.0,02:06:00,25.46,ERCOTWindIntegrationReport_2013.xlsx,5129.0,25.14
2013-11-07,35321.0,19.0,1475.0,3741.0,23:58:00,13.52,ERCOTWindIntegrationReport_2013.xlsx,2266.0,39.43
2013-11-08,34154.0,19.0,6018.0,7228.0,12:45:00,22.18,ERCOTWindIntegrationReport_2013.xlsx,1210.0,83.26
2013-11-09,32438.0,19.0,2637.0,6240.0,00:18:00,23.1,ERCOTWindIntegrationReport_2013.xlsx,3603.0,42.26
2013-11-10,33669.0,19.0,1965.0,4538.0,23:07:00,16.2,ERCOTWindIntegrationReport_2013.xlsx,2573.0,43.3
2013-11-11,36585.0,19.0,1053.0,4441.0,00:08:00,16.9,ERCOTWindIntegrationReport_2013.xlsx,3388.0,23.71
2013-11-12,38210.0,20.0,4008.0,8795.0,09:58:00,25.52,ERCOTWindIntegrationReport_2013.xlsx,4787.0,45.57
2013-11-13,41245.0,8.0,1062.0,6097.0,23:59:00,18.27,ERCOTWindIntegrationReport_2013.xlsx,5035.0,17.42
2013-11-14,41380.0,8.0,6439.0,6932.0,22:23:00,21.16,ERCOTWindIntegrationReport_2013.xlsx,493.0,92.89
2013-11-15,35117.0,19.0,5905.0,8463.0,23:59:00,30.48,ERCOTWindIntegrationReport_2013.xlsx,2558.0,69.77
2013-11-16,36099.0,19.0,6228.0,8457.0,00:18:00,30.93,ERCOTWindIntegrationReport_2013.xlsx,2229.0,73.64
2013-11-17,40243.0,19.0,1124.0,7328.0,00:06:00,24.46,ERCOTWindIntegrationReport_2013.xlsx,6204.0,15.34
2013-11-18,37882.0,19.0,1221.0,3451.0,04:26:00,13.18,ERCOTWindIntegrationReport_2013.xlsx,2230.0,35.38
2013-11-19,35707.0,19.0,6430.0,7925.0,21:17:00,23.63,ERCOTWindIntegrationReport_2013.xlsx,1495.0,81.14
